ConstituentID,DisplayName,Nationality,Gender,BeginDate,EndDate
22934,Mark Mills,American,Male,1939,2010
4002,Vera Bocayuva Mindlin,Brazilian,Female,1920,1985
271,Olof Backstrom,Finnish,Male,1922,0
2780,Terry Husebye,American,Male,1945,0
3400,Ibram Lassaw,American,Male,1913,2003
33825,Aleksandra Mir,American,Female,1967,0
3765,Joseph Margulies,American,Male,1896,0
24049,O. Ruban,,,0,0
68160,Edgar Obma,,,0,0
74012,S. Craig Zahler,American,Male,1973,0
7246,Gruppo G14,Italian,,0,0
33214,Gregor Zivic,Austrian,Male,1965,0
7440,Kazuo Kawasaki,Japanese,Male,1949,0
35971,Frank Barkow,American,Male,1957,0
5678,Marly Stone,American,Female,1944,0
24048,Iurii Sadylenko,,Male,0,0
3192,Gabriel Kohn,American,Male,1910,1975
28821,Lyle Starr,American,Male,1962,0
9035,"Fratelli Guzzini, Italy",,,0,0
2920,Augustus John,British,Male,1878,1961
1595,Heitor dos Prazeres,Brazilian,Male,1902,1966
4958,Henry B. Robertson,American,Male,0,0
67220,Moncler,Italian,,1952,0
131916,Yente (Eugenia Crenovich),Argentine,female,1905,1990
7967,Chris Ofili,British,Male,1968,0
10652,"Sanka Oy Loviisa, Finland",,,0,0
3966,Mielatz,American,Male,1864,1919
28754,Simon Periton,British,Male,1964,0
49109,inri,Japanese,Female,1973,0
540,Joseph Beuys,German,Male,1921,1986
706,Louis Bouquet,French,Male,1885,1952
3313,Maximilian Kurzweil,Austrian,Male,1867,1916
5804,Yves Tanguy,American,Male,1900,1955
45973,The Living,,,0,0
2595,Florence Henri,Swiss,Female,1893,1982
883,Edward Burra,British,Male,1905,1976
30751,Patrick Jolley,Irish,Male,1965,2012
33129,Barrett Lyon,American,Male,1978,0
47615,Super Session,,,0,0
5895,Shomei Tomatsu,Japanese,Male,1930,2012
39273,Whitney Nolte,,,0,0
74896,Unknown designer,Coptic,,0,0
8563,Bob Jackson,American,Male,1934,0
23308,Unknown Artists,,,0,0
5454,David Alfaro Siqueiros,Mexican,Male,1896,1974
68676,Andrzej Steinbach,German,,1983,0
4352,Gunnel Nyman,Finnish,Male,1909,1948
674,Osvaldo Borda,Argentine,Male,1929,0
4837,Bernard Reder,American,Male,1897,1963
7173,Eric Paddock,American,Male,1954,0
44718,Luchino Visconti,Italian,Male,1906,1976
33915,Huma Bhabha,American,Female,1962,0
48039,Jacqueline Yuan Quinn,American,Female,1990,0
3547,Alphonse Liébert,French,Male,1827,1913
9663,"Karhula Glassworks, Finland",,,0,0
5238,Michael Schmidt,German,Male,1945,2014
6768,Wolfgang Schlick,German,Male,0,0
31065,Vectorama.org,,,0,0
43916,José Antonio Attolini Lack,Mexican,Male,1931,2012
469,Luis Fernando Benedit,Argentine,Male,1937,2011
9257,"Gerhardi & Co., Ludenscheid, Germany",,,0,0
1070,Walter Chappell,American,Male,1925,0
1487,René Demeurisse,French,Male,1894,1962
5660,Norman Stevens,British,Male,1937,1988
10239,M. Katsuyoshi,,,0,0
2973,Richard Kalvar,American,Male,1944,0
27185,Stephen Metts,American,Male,1968,0
25138,Philip Webb,British,Male,1831,1915
8608,Rollins/Associated Press,Nationality unknown,,0,0
75046,Gastón Solnicki,Argentine,Male,1978,0
7664,John Claude White,British,Male,1853,1918
22974,Mendell & Oberer,German,,1961,0
7892,Wilfred Graf Schwerin Von Krosigk,American,Male,0,0
7505,Koichi Yoshimura,Japanese,Male,1940,0
23373,I. Mikhel'son,,,0,0
884,Alberto Burri,Italian,Male,1915,1995
10980,"Synaptics Incorporated, San Jose, CA",American,,0,0
38942,Peter Hassmann,,,0,0
4744,Patrick Procktor,British,Male,1936,2003
5295,Carlos Scliar,Brazilian,Male,1920,2001
24557,Evgenii Nekrasov,,Male,0,0
40218,Fito Doring,,,0,0
29714,Benedetta Tagliabue,,,0,0
38149,F. Ernest Jackson,British,Male,1872,1945
2056,Zvi Gali,Israeli,Male,1924,1961
6932,Priscilla T. Forthman,American,Female,1958,0
28784,Riiko Sakkinen,Finnish,Male,1976,0
1313,Henri-Edmond Cross,French,Male,1856,1910
5495,Vincent Smith,American,Male,1929,2003
29685,Juan Domingo Santos,Spanish,Male,1961,0
3832,Henri Matisse,French,Male,1869,1954
769,Marcel Breuer,American,Male,1902,1981
41165,Julius Kaufmann,German,,1885,0
35875,Charles Martin,French,Male,1884,1934
3665,Greg MacGregor,American,Male,0,0
5318,André Dunoyer de Segonzac,French,Male,1884,1974
42823,Milton Babbitt,,,0,0
1008,Pietro Cascella,Italian,Male,1921,0
32794,Kenichiro Ina,Japanese,Male,1947,0
4040,Alfred Keane Moe,American,Male,0,0
1460,Howard Dearstyne,American,Male,1903,1978
7126,Houston Conwill,American,Male,1947,2016
31258,Luis Buñuel,Spanish,Male,1900,1983
47904,G. Darré,,,0,0
47217,Zacron (Richard Drew),British,Male,1943,2012
23920,V. I. Ter-Pogosov,,,0,0
47659,Ingram Marshall,,,0,0
32993,Moritz Waldemeyer,German,Male,1974,0
67442,Miodrag Živković,,,1928,0
4858,Reinhoud (Reinhoud D'haese),Belgian,Male,1928,2007
35535,Emi Segawa,Japanese,Female,1959,1982
36686,Ron Costley,British,,0,0
4535,Carl-Henning Pedersen,Danish,Male,1913,1993
3976,Stephen R. Milanowski,American,Male,1953,0
29439,Mangelos (Dimitrije Bašičević),Croatian,Male,1921,0
3048,Ellsworth Kelly,American,Male,1923,2015
1203,Alex Colville,Canadian,Male,1920,2013
8321,Emmanuel Yevzerikhin,Russian,Male,1911,1984
49504,Louise Despont,American,Female,1983,0
98,Beatrice Albert,American,Female,0,0
38214,BIG-Bjarke Ingels Group,,,2005,0
6140,Renzo Vespignani,Italian,Male,1924,2001
40998,Gabriel Sierra,Colombian,Male,1975,0
4279,Christopher Richard Wynne Nevinson,British,Male,1889,1946
2586,Jean Hélion,French,Male,1904,1987
49569,Basel Abbas,Palestinian,Male,1983,0
5735,Léopold Survage,French,Male,1879,1968
8317,Remedios Varo,Spanish,Female,1908,1963
33278,Alejandro Xul Solar,Argentine,Male,1887,1963
3848,Jan Matulka,American,Male,1890,1972
22971,Laylah Ali,American,Female,1968,0
41369,Margarete Kubicka,German,Female,1891,1984
70053,Martin Margiela,Belgian,Male,1957,0
3226,Lewis Kostiner,American,Male,1950,0
4405,Eric H. Olson,Swedish,Male,1909,1986
28820,Frances Stark,American,Female,1967,0
8417,Harri Koskinen,Finnish,Male,1970,0
75577,Paul Coldwell,British,Male,1952,0
4600,Helen Phillips,American,Female,1913,1995
3376,Ernst Langloh,German,Male,0,0
6398,Geoff Winningham,American,Male,1943,0
9702,"Heuer-Leonidas S.A., Bienne, Switzerland",,,0,0
565,Robert Birmelin,American,Male,1933,0
33207,Jan Edler,German,,1970,0
50004,Judith Lauand,Brazilian,Female,1922,0
30968,Hans Küng,Swiss,Male,1928,0
4488,Eduardo Paolozzi,British,Male,1924,2005
10022,Stanley-Bostitch,American,,0,0
5155,Juvenal Sansó,Spanish,Male,1929,0
8553,Bruce Hoertel/The New York Times,American,Male,1923,0
22676,Hendrik Van Keppel,American,Male,1914,1985
8249,J. da Nobrega,Italian,,1945,0
32686,Tom O'Sullivan,British,Male,1967,0
2794,Paul Ickovic,American,Male,1944,0
512,Francis Bernard,French,Male,1900,1979
74940,Amanda Williams,American,Female,1974,0
45221,Xian Yeagan,,,0,0
3577,Lobel,French,,0,0
46539,The Mathworks,,,1984,0
43693,Dave Theurer,American,Male,0,0
2194,H. Glintenkamp,American,Male,1887,1946
826,William Brui,Israeli,Male,1946,0
74653,José Rafael Moneo,Spanish,Male,1937,0
27237,Victoria Sambunaris,American,Female,1964,0
25189,Ernesto Neto,Brazilian,Male,1964,0
1385,Nassos Daphnis,American,Male,1914,2010
28216,Nomathemba Tana,South African,Female,1953,0
6062,Gino Valle,Italian,Male,1923,2003
2358,Jan Groover,American,Female,1943,2012
5559,Eugene Speicher,American,Male,1883,1962
7813,Clements,American,Male,0,0
46534,Martyn Atkins,British,Male,1959,0
27006,"Herman Goelitz Candy Company; now Jelly Belly Candy Company, USA",,,0,0
11064,"The Richter & Phillips Co., Cincinatti, OH",American,,0,0
216,Avigdor Arikha,Romanian,Male,1929,2010
46896,Alex Israel,American,Male,1982,0
5587,A. H. Staf,American,,0,0
41451,Jesus Barraza,,Male,0,0
42627,Rabih Mroué,Lebanese,Male,1967,0
131934,Nancy Ford Cones,American,Female,1869,1962
41199,Maria Kipp,American,Female,1900,1988
7070,Paula Scher,American,Female,1948,0
35873,Clemens Weisshaar,German,Male,1977,0
1156,Chuck Close,American,Male,1940,0
9010,"Necchi, S.p.A., Pavia, Italy",,,0,0
41345,Kader Attia,French,Male,1970,0
1583,Don Donaghy,American,Male,1936,2008
24529,Jean Moral,French,Male,1906,1999
69474,Ana Maria Millan,Colombian,Female,1975,0
3636,Norman Lundin,American,Male,1938,0
46382,Miguel Ángel Salgado,Mexican,Male,0,0
27463,"Vitsœ, London, England",,,1959,0
7452,Arribas,Spanish,,0,0
139,Kunihiro Amano,Japanese,Male,0,0
7694,Jay DeFeo,American,Female,1929,1989
69743,Flaminio Bertoni,Italian,Male,1903,1964
26078,Alex Gama,Brazilian,Male,1950,0
22793,Patrick Kane,,Male,0,0
41476,Lynne Sachs,American,Female,1961,0
24246,V. Vorus'kii,,,0,0
3035,Jerry Kearns,American,Male,1943,0
864,Willi Bunkowski,German,Male,1949,0
42348,Felix Beltran,Cuban,Male,1938,0
37851,Paul Lewis,American,Male,1966,0
26361,Jesse Reiser,American,Male,1958,0
39958,Nikolas Gambaroff,German,Male,1979,0
26521,Louis Séeberger (Séeberger Frères),French,Male,1874,1946
329,Miquel Barcelo,Spanish,Male,1957,0
32424,Stan VanDerBeek,American,Male,1927,1984
39328,Heinrich Richter-Berlin,German,Male,1884,1981
1019,Herbert Carroll Cassill,American,Male,1928,0
6058,James Valentine,British,Male,1815,1880
48091,Euzhan Palcy,French,Female,1958,0
6395,Princess Winifred,Nationality unknown,Female,0,0
43705,Alain Huck,,Male,1957,0
67100,Ali Tayar,American,Male,1959,2016
3119,Toshiyuki Kita,Japanese,Male,1942,0
30883,Nathan Coley,British,Male,1967,0
29069,North Safety Products,American,,1973,0
3673,Angus MacLise,American,Male,1938,1979
34782,Lida Abdul,Afghan,Female,1973,0
41286,Malcolm Garrett,British,Male,1956,0
23602,Svetlov,,,0,0
2735,Eikoh Hosoe,Japanese,Male,1933,0
5278,Esti Schur,Israeli,Female,0,0
31652,John Reekie,American,,0,0
783,René Brô,French,Male,1930,1987
42747,Pablo Monterrey,,,0,0
29743,Yukiyo Matsushita,Japanese,Female,1970,0
67916,Buster Cleveland,American,Male,1943,1998
30900,Daniel Egg,Austrian,Male,1973,0
69641,Nairy Baghramian,German,Female,1971,0
40428,Elliot Caplan,American,,0,0
3763,Richard M. Margolis,American,Male,1943,0
1569,Burhan Dogancay,Turkish,Male,1929,2013
28498,The Pennsylvania State University,American,,1882,0
2443,M. Hafelmaier,Swiss,,0,0
627,Peter Bodner,Nationality unknown,Male,0,0
49275,Cecily Hoyt,American,Female,1946,0
40304,Bob Sheff,American,,1945,0
8643,Yerkes Observatory,,,0,0
47016,Vivian Browne,American,Female,1929,1993
35632,Tirtza Even,Israeli,Female,1963,0
8676,Hugo Blomberg,Swedish,Male,1897,0
45771,Nicolas Garcia Uriburu,Argentine,Male,1937,2016
29640,Patricia Urquiola,Spanish,Female,1961,0
28832,Josephine Taylor,American,Female,1977,0
28394,Viking Life-Saving Equipment A/S,Danish,,1960,0
4291,Herbert B. Nichols,American,Male,1907,1994
46698,Prestige Records,,,1949,0
31382,Yann Aussant,French,,0,0
38245,Marcel Alocco,French,,1937,0
49481,Barry Shils,American,Male,1956,0
40383,Bill Rauhauser,American,Male,1918,2017
3541,Ernst Lichtblau,American,Male,1883,1963
32792,David Askevold,American,Male,1940,2008
28770,Alessandro Raho,British,Male,1971,0
745,Brassaï (Gyula Halász),French,Male,1899,1984
48852,A B Norna Hemslojd,Swedish,,0,0
7174,John Pinderhughes,American,Male,1946,0
38127,Jill Richards,,Female,0,0
26608,Stan Brakhage,American,Male,1933,2003
47257,Gary Anderson,American,Male,1947,0
40883,Willem Breuker,Dutch,Male,1944,2010
25190,Chloe Piene,American,Female,1972,0
36958,James Tenney,American,Male,1934,2006
28785,Hiroe Saeki,Japanese,Female,1978,0
41873,Frank Oz,British,Male,1944,0
863,Louis Bunce,American,Male,1907,1983
5271,Georg Schrimpf,German,Male,1889,1938
35082,Gilda Mantilla,Peruvian,Female,1967,0
188,Sibyl Anikeef,American,Female,1896,1996
2287,Robert Graham,American,Male,1938,2008
5228,Georg Schmid,Austrian,Male,1928,0
1475,Jack Delano,American,Male,1914,1997
3320,Paul Kwilecki,American,Male,1928,0
7680,Michael Joaquin Grey,American,Male,1961,0
699,René Robert Bouché,American,Male,1905,1963
37166,Black Flag,,,0,0
34418,Louis-Jacques-Mandé Daguerre,French,Male,1787,1851
48174,Sir Cedric Lockwood Morris,British,Male,1889,1982
798,James Brooks,American,Male,1906,1992
35577,Michelle Parkerson,American,Female,0,0
5766,Fernando Szyszlo,Peruvian,Male,1925,0
1189,Leo Collins,American,Male,0,0
4965,Walter Robinson,American,Male,1950,0
47214,Lieko Shiga,Japanese,Female,1980,0
1679,Karl Edelman,American,Male,0,0
8592,Cal Osbon,American,Male,0,0
9725,"Sears Roebuck Co., USA",,,0,0
8805,Rafael Viñoly Architects,American,,0,0
430,Francis Bedford,British,Male,1816,1894
2521,Marsden Hartley,American,Male,1877,1943
5696,Jonathan W. Strong,American,Male,0,0
2546,Ashley Havinden,British,Male,1903,1973
160,Karin Schou Andersen,Danish,Female,1953,0
3256,Ferdinand Kriwet,German,Male,1942,0
432,Jan Bontjes van Beek,German,Male,1899,1969
6712,V. Prouvé,French,Male,1858,1943
7109,Will Sales,American,Male,1928,0
6039,Graziella Urbinati,Italian,Female,1927,0
34303,Sigalit Landau,Israeli,Female,1969,0
27,Erik Gunnar Asplund,Swedish,Male,1885,1940
2148,Jill Giegerich,American,Female,1952,0
251,David Avison,American,Male,0,0
3331,Joseph Lacasse,French,Male,1894,1975
26607,Fred Wilson,American,Male,1954,0
4371,Miguel Ocampo,Argentine,Male,1922,0
26079,Yun-Fei Ji,Chinese,Male,1963,0
4865,Emilio J. Renart,Argentine,Male,1925,1991
4355,Hugh O'Donnell,British,Male,1950,0
68086,"Fiat S.p.A., Turin, Italy",,,1899,0
41796,Alice Elliott,American,Female,1946,0
75052,Uzi Parnes,American,Male,1954,0
1182,Glenn O. Coleman,American,Male,1887,1932
3502,Gerd Leufert,Venezuelan,Male,1914,1998
150,Francisco Amighetti Ruiz,Costa Rican,Male,1907,1998
4006,Thomas Minkler,American,Male,1933,1994
34542,Martin Bruch,Austrian,Male,1961,0
28806,Andreas Siekmann,German,Male,1961,0
132160,Victoria Cabezas,American,Female,1950,0
1242,E. M. Cordier,German,Male,1903,1974
28789,Yehudit Sasportas,Israeli,Female,1969,0
9529,"Chas. D. Briddell, Inc., Crisfield, MD",,,0,0
8175,Jeroen Thomas,Dutch,Male,1952,0
737,Emile Branchard,American,Male,1881,1938
48936,Deborah Sussman,American,Female,1931,2014
26271,Vladimir Borissovitch Yankilevsky,Russian,,1938,0
12608,David Lougée,French,Male,0,0
30665,"Kvadrat, Ebeltoft, Denmark",,,1965,0
273,Peggy Bacon,American,Female,1895,1987
7860,Jari Tirkkonen,Finnish,,1965,0
47230,Peter Zumthor,Swiss,Male,1943,0
7871,Marvin Brown,American,Male,1943,0
2923,Jasper Johns,American,Male,1930,0
7818,Vik Muniz,Brazilian,Male,1961,0
2504,David Hare,American,Male,1917,1992
37601,Bo Welch,,,0,0
47962,Kees Wagenaars,Dutch,male,1961,0
28353,Twan Verdonck,Dutch,Male,1979,0
2616,Jacques Hérold,Romanian,Male,1910,1991
49499,Amilcar de Castro,Brazilian,Male,1920,2002
49721,Sur Rodney (Sur),Canadian,Male,1954,0
28931,Erika Gerzsenyi,American,,1972,0
8659,Tom Wood,British,Male,1951,0
24470,Imre Kinszki,Hungarian,Male,1901,1945
26097,Kim Young Jin,Korean,Male,1965,0
5458,Vasily Yakovlovich Sitnikov,Russian,Male,1915,1987
28669,Jun Iseyama,Japanese,Female,1975,0
2843,Johannes Itten,Swiss,Male,1888,1967
2161,Sam Gilliam,American,Male,1933,0
37338,Stephan Van Dam,American,Male,1959,0
37361,Louisa Hutton,British,Female,1957,0
7637,Paul McCarthy,American,Male,1945,0
23996,Vladimir Favorskii,,Male,0,0
4495,Jean-Luc Parant,Tunisian,Male,0,0
4593,Wilfred Pezold,German,Male,1934,0
2328,Vittorio Gregotti,Italian,Male,1927,0
5617,Vernon P. Steele,American,Male,0,0
9555,"Technics, Secaucus, NJ",,,0,0
6831,Don Rodan,American,Male,1950,0
32472,Experimental Jetset,Dutch,,1997,0
2051,Vasudeo S. Gaitonde,Indian,Male,1924,2001
28229,Naúl Ojeda,American,Male,1939,2002
11073,"Valsts Electro-Techniska Fabrika, Riga, Latvia",,,0,0
40029,Zenon Januszewski,Polish,Male,1929,1983
35129,"Bialetti Industrie Sp.A., Italy",,,1919,0
3364,Richard W. Landis,American,Male,1931,0
9139,"R.E.M. di Rossetti Enrico, Italy",,,0,0
4332,Wim Noordhoek,Nationality unknown,,0,0
22799,Development and Resource Corp.,,,0,0
106,Alan Aldridge,British,Male,1943,0
50011,Antonieta Sosa,Venezuelan,Female,1940,0
5452,Mitchell Siporin,American,Male,1910,1976
6755,Dennis Burton,Canadian,Male,0,0
6491,John Yang,American,Male,1933,0
10702,"Theodore Müller, Belgium/Germany",,,0,0
38170,"United Democratic Front (UDF), South Africa",,,1983,1991
44518,Adam Yarinsky,American,Male,1962,0
7119,Mike Glier,American,Male,1953,0
5045,Michael Rothenstein,British,Male,0,0
4483,Otto Pankok,German,Male,1893,1966
1501,Co Derr,Swedish,Male,1921,2011
3639,Francois Lunven,French,Male,1942,1971
1791,Ekkehard Fahr,German,Male,1934,0
28274,Designskolen Kolding,Danish,,1967,0
32356,Marlon Riggs,American,Male,1957,1994
23516,Volodymyr Bobryts'kyi,,Male,0,0
42187,"NanaOn-Sha Co., Ltd.",,,1993,0
355,Ruodi Barth,Swiss,Male,1921,1999
1204,Franklin Colvin,American,Male,0,0
41264,Karl Otten,German,Male,1889,1963
8050,Marlene Streeruwitz,Austrian,Female,1950,0
7120,Alexander Kosolopov,Russian,Male,1943,0
5240,Wolfgang Schmidt,German,Male,1930,0
31049,Isa Stech,,,0,0
6151,Constance Brenner Vieira Da Cunha,American,Female,1943,0
2282,David Marshall Graham,American,Male,1952,0
3930,Roberto Menghi,Italian,Male,1920,0
3176,Robert Kobayashi,American,Male,1925,2015
62765,Mieczysław Szczuka,Polish,Male,1898,1927
11341,C. Tereshkovitch,,,0,0
1151,Charles Clifford,British,Male,1819,1863
40841,Adele Röder,German,Female,1980,0
2171,John Giorno,American,Male,1936,2019
27195,Erik Saxon,American,Male,1941,0
1173,Barry Cohen,American,Male,1934,1990
29509,Stacy Benjamin,American,Female,1970,0
4382,Hajime Ohigashi,Japanese,Female,0,0
3099,Risaburo Kimura,Japanese,Male,1924,0
4978,Auguste Rodin,French,Male,1840,1917
6604,John Button,American,Male,1930,1982
28731,J.P. Munro,American,Male,1975,0
5258,Fritz Scholder,American,Male,1937,2005
46386,James Shaw,British,Male,0,0
4702,Katherine Porter,American,Female,1941,0
1625,Sally Hazelet Drummond,American,Female,1924,0
203,Karel Appel,Dutch,Male,1921,2006
34885,Olga Stolpovskaya,Russian,Female,1969,0
4820,Marc Ratliff,American,Male,0,0
36727,Karl Jacob Hirsch,German,Male,1892,1952
35540,Keigo Yamamoto,Japanese,Male,1936,0
38227,Judy Seidman,American,Female,0,0
10507,"Transcriptors, Ltd., New York",,,0,0
8235,R. Schwarzkopf,Nationality unknown,,0,0
43302,Frank Trowbridge,American,,1941,0
37679,Raymond Jacobs,American,Male,1923,1993
5893,Hans Tollin,Swedish,Male,1947,0
37662,Bemis Balkind,,,0,0
10331,"H.P. Designs, The Netherlands",,,0,0
1763,Reed Estabrook,American,Male,1944,0
982,Anthony Caro,British,Male,1924,2013
9084,"Treitel-Gratz Co., Inc., New York, NY",,,0,0
4085,Mattia Moreni,Italian,Female,1920,0
8273,Josef Flejšar,Czech,Male,1922,2010
46581,Kevin Beasley,American,Male,1985,0
46785,Rolling Stones Records,,,1970,0
49116,Juan Andralis,,Male,0,0
29971,Slater Bradley,American,Male,1975,0
801,Harry Brorby,American,Male,1927,2012
132372,Cara Romero,Native American,Female,1977,0
708,Émile-Antoine Bourdelle,French,Male,1861,1929
6200,Ludwig Wachlmeier (or Aloys Ludwig Wach),Austrian,Male,1892,1940
35954,One Off Ltd.,,,0,0
47328,Simon Posthuma,Dutch,Male,0,0
41432,W. Doessler,,,0,0
428,Bill Beckley,American,Male,1946,0
2911,Floris Jespers,Belgian,Male,1889,1965
1480,Sonia Delaunay-Terk,French,Female,1885,1979
28990,Keith Tyson,British,Male,1969,0
6704,A. Muller,Nationality unknown,,0,0
3125,Charles Klabunde,American,Male,1934,0
45081,Aaron Douglas,American,Male,1899,1979
37621,Jan Tichy,Israeli,Male,1974,0
6605,Tadeusz Trepkowski,Polish,Male,1914,1954
39447,Ko Verzuu,Dutch,Male,1901,1971
38978,Ludwig Hoffenreich,Austrian,,1902,1975
1546,Burgoyne Diller,American,Male,1906,1965
48862,László Kistamás,,Male,0,0
10513,"Edelzinn E. Hueck, Lüdenscheid, Austria",,,0,0
30060,Moroso S.p.A.,,,0,0
44898,John Van Saun,,,0,0
631,Marinus Boezem,Dutch,Male,1934,0
5737,Miroslav Sutej,Yugoslav,Male,1936,2005
4863,Nicolas Remisoff,American,Male,1884,1975
3627,John Lueders-Booth,American,Male,1935,0
774,Barry Bridgwood,American,Male,1957,0
3902,Clement Meadmore,Australian,Male,1929,2005
47458,Sarah Grilo,Argentine,Female,1919,2007
10291,"Peter Danko and Associates Inc., Clinton, MD",,,0,0
42158,Zoe Crosher,American,Female,1975,0
999,Paul Carter,American,Male,1903,1938
1554,Disney Studios,American,,0,0
2952,Bishin Jumonji,Japanese,Male,1947,0
48068,Gloria della Vittoria,Italian,Female,0,0
2039,Adam Fuss,British,Male,1961,0
387,Bauhaus,German,,0,0
10257,"Kodak A/G, Stuttgart",,,0,0
10428,"Bamberg Metallwerkstätten, Berlin",,,0,0
39772,Marguerite Humeau,French,Female,1986,0
4458,Amédée Ozenfant,French,Male,1886,1966
5262,Ben Schonzeit,American,Male,1942,0
42755,Anabel Alfonso Suárez,,,0,0
2452,Betty Hahn,American,Female,1940,0
562,Robert J. Bingham,British,Male,1824,1870
38023,Frederic Lieberman,American,Male,1930,2013
37764,Anne Lacaton,French,Female,1955,0
8397,Emil Ruder,Swiss,Male,1914,1970
33116,Mathias Gmachl,Austrian,Male,1974,0
5700,Wladyslaw Strzemiński,Polish,Male,1893,1952
48659,Roger Herman,German,Male,1947,0
7739,Denis Vergin,Haitian,Male,0,0
28249,"Design Continuum, Inc.",American,,1983,0
4292,Jim Nichols,Nationality unknown,Male,0,0
27307,Enrique Metinides,Mexican,Male,1934,0
41876,Bob Rafelson,American,Male,1933,0
3160,Werner Knaupp,German,Male,1936,0
24503,Oleksandr Dovgal',,Male,0,0
5486,Kiki Smith,American,Female,1954,0
10210,"Lecson Audio Limited, Cambridge, England",British,,0,0
11179,"Makers of Simple Furniture, Ltd., London",,,0,0
6202,M. Waddell,American,,0,0
7495,Giulio Paolini,Italian,Male,1940,0
10044,"Brown & Sharpe Mfg. Co., Providence, RI",American,,1833,0
131770,Farah Al Qasimi,Emirati,Female,1991,0
28586,Robert Chambers,American,Male,1958,0
47788,Invisible Chains,,,0,0
4429,Don Ornitz,American,Male,1920,0
3727,Per Maning,Norwegian,Male,1943,0
2895,Valerie Jaudon,American,Female,1945,0
24860,"Willys-Overland Motors, Inc., Toledo, Ohio",American,,1909,0
11168,"Think Outside, Inc., Carlsbad, CA",,,0,0
7804,Stephan Balkenhol,German,Male,1957,0
2985,Sam Kaner,American,Male,0,0
2753,Toni Hughes,American,Female,1907,0
24286,I. Shlepianov,,,0,0
37554,Sophie Tottie,Swedish,Female,1964,0
49882,Jürgen Flimm,German,,1941,0
9495,"Kosta Glasbruk, Sweden",,,0,0
6691,Maximilienne Guyon,Nationality unknown,Male,0,0
3641,Jean Lurçat,French,Male,1892,1966
39266,Auguste Cohn,,Male,0,0
4362,John O'Reilly,American,Male,1930,0
1072,Chargesheimer (Karl-Heinz Hargesheimer),German,Male,1924,1972
29983,Gorgona artists group,Croatian,,1959,1966
1465,Hilaire-Germain-Edgar Degas,French,Male,1834,1917
1996,Otto Freundlich,German,Male,1878,1943
9589,"Tsuguo Co., Ltd., Yamanashi, Japan",,,0,0
1908,John Flannagan,American,Male,1898,1942
10806,"Raichle Boot Co. Ltd., Switzerland",,,0,0
46467,Michael Andrews,British,Male,1928,1995
44714,Sergio Leone,Italian,Male,1929,1989
31007,Lisl Ponger,Austrian,Female,0,0
3672,Owen F. Maclaren,British,Male,1906,1978
36615,Guido van der Werve,Dutch,Male,1977,0
5647,David Stephenson,American,Male,1955,0
3713,Antonio Maluf,Brazilian,Male,1926,2005
69860,Bernard Aubertin,French,Male,1934,0
4462,Wolfgang Paalen,Austrian,Male,1905,1959
8292,Janine Antoni,Bahamian,Female,1964,0
24714,Gustave Falconnier,Swiss,Male,0,0
4774,Lothar Quinte,German,Male,1923,2000
8326,Rudolf Bircher,Swiss,Male,0,0
11048,"Eggers, WI",,,0,0
8519,Chuck Burton/Associated Press,American,Male,1955,0
1236,Andries Dirk Copier,Dutch,Male,1901,1991
3913,F. M. Melchers,Dutch,Male,1848,1944
2249,Spencer Frederick Gore,British,Male,1878,1914
1665,Mabel Dwight,American,Female,1876,1955
28198,Robert Hodgins,South African,Male,1920,2010
10589,"Grossherzogliche Sächische Fachschule, Germany",,,0,0
41428,Lucy McEachan,,Female,0,0
1641,Dana Duff,American,Female,1955,0
5769,Maurice Tabard,French,Male,1897,1984
4342,Ira Nowinski,American,Male,1942,0
713,Samuel Bourne,British,Male,1834,1912
7388,Matthew Abbott,British,Male,1965,0
2759,Sipke Huismans,Dutch,Male,0,0
28215,"S. A. Weller Pottery, Zanesville, Ohio",,,1872,1948
2346,Dimitri Grinevich,Russian,Male,1895,1966
31906,John Harvey,American,Male,1881,1954
42889,Kate Greenaway,,,0,0
132112,Judithe Hernández,American,Female,1948,0
13816,Olga Deneiko,,Female,0,0
1327,Gordon Cullen,British,Male,1914,0
8534,Richard Drew/Associated Press,American,Male,1946,0
132939,Alejandro Kuropatwa,Argentine,,1956,2003
2267,Hans Gött,German,Male,1883,1974
10954,"Denominator Company, Inc., New York, NY",American,,1914,0
6816,Evergon,Canadian,Male,1946,0
6780,Rafael Coronel,Mexican,Male,1932,0
375,Georges Bataille,French,Male,1897,1962
32051,Øivind Resch,Norwegian,,1961,0
8642,Marilynn K. Yee/The New York Times,American,Female,1950,0
36025,Richard Tipping,Australian,Male,1949,0
4484,Ivo Pannaggi,Italian,Male,1901,1981
6314,Theodor Werner,German,Male,1886,1969
28657,Jonathan Herder,American,Male,1965,0
1136,José Claudio Da Silva,Brazilian,Male,1932,0
3490,Stanislao Lepri,Italian,Male,1905,1980
24554,Vitalii Lavrov,,Male,0,0
1817,André Favory,French,Male,1888,1937
67308,Masao Adachi,Japanese,Male,1939,0
26616,Leandro Katz,Argentine,Male,1938,0
7924,Bogdan Achimescu,Romanian,Male,1965,0
5494,Tony Smith,American,Male,1912,1980
37281,Robert Wiene,German,Male,1873,1938
24082,Valerian Dvorakovskii,,Male,0,0
49060,David Small,American,Male,1965,0
8277,Horst Hoheisel,German,Male,1944,0
